一破	1	
一破了之	1	
一砸	1	
一碗	1	
一碗水端平	1	
一碟	1	
一碧	1	
一碧如洗	1	
一碰	1	
一磅	1	
一礼	1	
一神教	1	
一神论	1	
一票	1	
一票人	1	
一票人马	1	
一禁	1	
一种	1	
一科	1	
一秒	1	
一秒钟	1	
一秘	1	
一程	1	
一稿	1	
一穷二白	1	
一空	1	
一窍	1	
一窍不通	1	
一窝	1	
一窝蜂	1	
一窝风	1	
一窥全豹	1	
一窥究竟	1	
一站	1	
一站式	1	
一站站	1	
一章	1	
一端	1	
一竿	1	
一竿子	1	
一笑	1	
一笑千金	1	
一笑置之	1	
一笔	2	
一笔一划	1	
一笔不苟	1	
一笔划	1	
一笔勾销	1	
一笔带过	1	
一笔抹倒	1	
一笔抹杀	1	
一笔抹煞	1	
一等	1	
一等一	1	
一等亲	1	
一等兵	1	
一等功	1	
一等品	1	
一等奖	1	
一等秘书	1	
一等舱	1	
一筒	1	
一筹	1	
一筹莫展	1	
一签	1	
一算	1	
一算之下	1	
一箩筐	1	
一箪一瓢	1	
一箪食	1	
一箭之仇	1	
一箭之地	1	
一箭之遥	1	
一箭双雕	1	
一箭双鵰	1	
一箭双鹏	1	
一箱	1	
一篇	1	
一篓	1	
一篓篓	1	
一篮	1	
一簇	1	
一簇簇	1	
一簧两舌	1	
一米板	1	
一类	1	
一粒	1	
一粒砂	1	
一粗一细	1	
一粟	1	
一系	1	
一系列	1	
一索得男	1	
一索成男	1	
一红	1	
一约	1	
一级	1	
一级企业	1	
一级品	1	
一级风	1	
一纸	1	
一纸空文	1	
一纸空谈	1	
一线	1	
一线之隔	1	
一线光明	1	
一线天	1	
一线希望	1	
一线平推	1	
一线生机	1	
一组	1	
一组人	1	
一经	1	
一绝	1	
一统	1	
一统天	1	
一统天下	1	
一统志	1	
一缕	1	
一缕烟	1	
一缩	1	
一缸	1	
一缸水	1	
一罐	1	
一网	1	
一网打尽	1	
一罚百戒	1	
一群	1	
一群人	1	
一群牛	1	
一群羊	1	
一群群	1	
一翻	1	
一翻两瞪眼	1	
一翻出	1	
一翻到	1	
一老	1	
一老一少	1	
一者	1	
一而再	1	
一而再地	1	
一联	1	
一聚枯骨	1	
一肚子	1	
一肚子气	1	
一肚子火	1	
一股	1	
一股了之	1	
一股劲儿	1	
一股就灵	1	
一股脑	1	
一股脑儿	1	
一胎	1	
一胎化	1	
一脉	1	
一脉相传	1	
一脉相承	1	
一脉相通	1	
一脚	1	
一脚踢开	1	
一脸	1	
一脸茫然	1	
一腔	1	
一腔热血	1	
一腔热诚	1	
一腿	1	
一臂	1	
一臂之力	1	
一自	1	
一至于此	1	
一致	1	
一致性	1	
一致意见	1	
一致百虑	1	
一致认为	1	
一致通过	1	
一舔	1	
一舟	1	
一般	1	
一般人	1	
一般人员	1	
一般以	1	
一般化	1	
一般地讲	1	
一般地说	1	
一般官员	1	
一般常识	1	
一般应	1	
一般性	1	
一般情形	1	
一般指	1	
一般无二	1	
一般来说	1	
一般比	1	
一般状况	1	
一般用	1	
一般的说	1	
一般等价	1	
一般等价物	1	
一般而言	1	
一般而论	1	
一般见识	1	
一般说来	1	
一船	1	
一艘	1	
一艘船	1	
一色	1	
一艺之长	1	
一节	1	
一节课	1	
一花独放	1	
一苇渡江	1	
一若	1	
一茬一茬	1	
一草	1	
一草一木	1	
一荣俱荣	1	
一药	1	
一营	1	
一落千丈	1	
一虎势单	1	
一行	1	
一行人	1	
一行作吏	1	
一行行	1	
一行诗	1	
一街	1	
一衣带水	1	
一表	1	
一表人才	1	
一表人材	1	
一表人物	1	
一表非俗	1	
一表非凡	1	
一衰俱衰	1	
一袋	1	
一袋烟	1	
一被	1	
一装	1	
一要	1	
一要到	1	
一见	1	
